X,Label,Area,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart,Replicate,Generation,Line
1307,Control 5.jpg,0.674,1.791,0.479,3.127,0.492,1.749,3738,1231,0.977,0.48,3.741,0.267,0.954,3862,1196,R1,G3,Control
1964,batch5.jpg,0.776,1.923,0.514,2.463,0.492,1.879,1599,2497,5.498,0.521,3.742,0.267,0.955,1745,2464,R1,G6,Control
296,Control 1.jpg,0.765,1.91,0.51,178.99,0.492,1.859,2918,659,177.55,0.507,3.747,0.267,0.957,3060,636,R1,G3,Control
489,batch2.jpeg,0.806,1.958,0.524,92.511,0.492,1.938,1023,814,97.4,0.549,3.737,0.268,0.92,1023,814,R1,G7,Large_responce
687,batch2.jpeg,0.751,1.888,0.506,29.003,0.492,1.88,917,1480,29.445,0.526,3.728,0.268,0.921,968,1441,R1,G5,Large_responce
623,batch3.jpeg,0.598,1.687,0.452,92.73,0.492,1.683,938,560,97.64,0.465,3.736,0.268,0.923,938,560,R1,G4,Large_responce
179,batch6.jpeg,0.609,1.701,0.456,91.236,0.492,1.659,665,900,93.521,0.459,3.73,0.268,0.928,665,900,R1,G4,Large_responce
614,batch2.jpeg,0.556,1.626,0.435,86.197,0.492,1.6,1070,1024,85.865,0.436,3.734,0.268,0.93,1075,941,R1,G7,Control
459,batch5.jpeg,0.742,1.878,0.503,90.807,0.492,1.854,293,630,95.774,0.518,3.734,0.268,0.932,293,630,R1,G7,Control
911,batch3.jpeg,0.762,1.903,0.51,90.374,0.492,1.873,872,1304,88.472,0.499,3.731,0.268,0.936,873,1229,R1,G7,Large_responce
1104,Control 4.jpg,0.935,2.106,0.565,1.606,0.492,2.068,1266,2631,177.522,0.563,3.729,0.268,0.949,1366,2611,R1,G3,Control
1591,Control 6.jpg,0.822,1.975,0.53,0.355,0.492,1.946,1570,1796,2.712,0.532,3.726,0.268,0.954,1623,1763,R1,G2,Control
124,Control 3.jpg,0.913,2.083,0.558,178.664,0.492,2.035,3494,1528,174.679,0.556,3.732,0.268,0.957,3511,1515,R1,G3,Control
1642,Large 6.jpg,0.661,1.773,0.474,0.592,0.492,1.733,3038,1394,3.837,0.464,3.738,0.268,0.957,3094,1363,R1,G3,Large_responce
1344,control_5.jpg,0.53,1.585,0.426,19.183,0.492,1.56,119,777,15.173,0.452,3.721,0.269,0.909,165,751,R1,G1,Control
218,batch6.jpeg,0.898,2.062,0.554,93.8,0.492,2.05,1176,1252,97.263,0.562,3.72,0.269,0.93,1176,1252,R1,G7,Control
1714,Large 6.jpg,0.553,1.618,0.435,3.987,0.492,1.596,2212,2181,4.167,0.44,3.72,0.269,0.931,2301,2157,R1,G3,Large_responce
206,batch1.jpeg,0.758,1.896,0.509,86.905,0.492,1.87,1023,1129,83.254,0.519,3.724,0.269,0.934,1033,1036,R1,G6,Large_responce
683,batch3.jpeg,0.746,1.878,0.506,97.06,0.492,1.86,405,928,95.648,0.52,3.713,0.269,0.936,405,928,R1,G4,Large_responce
1368,Control 7.jpg,0.792,1.937,0.521,9.097,0.492,1.901,837,2099,8.043,0.528,3.719,0.269,0.94,980,2049,R1,G2,Control
638,Control 5.jpg,0.594,1.677,0.451,3.368,0.492,1.635,2737,1814,5.746,0.449,3.721,0.269,0.941,2871,1784,R1,G2,Control
1114,Control 1.jpg,0.812,1.958,0.528,169.494,0.492,1.923,2897,1792,166.777,0.53,3.712,0.269,0.943,2922,1779,R1,G2,Control
298,Control 2.jpg,0.543,1.602,0.431,6.16,0.492,1.563,1612,920,8.661,0.428,3.715,0.269,0.945,1742,885,R1,G2,Control
958,Large 2.jpg,0.623,1.718,0.462,177.061,0.492,1.7,719,558,172.875,0.468,3.721,0.269,0.947,770,541,R1,G3,Large_responce
938,batch3.jpg,0.674,1.785,0.481,176.637,0.492,1.752,284,1311,177.383,0.492,3.713,0.269,0.947,337,1294,R1,G6,Control
163,batch2.jpeg,0.588,1.666,0.45,88.402,0.492,1.655,732,787,85.061,0.458,3.703,0.27,0.921,738,706,R1,G4,Control
1946,batch6.jpeg,0.804,1.948,0.526,91.426,0.492,1.902,821,478,94.214,0.531,3.706,0.27,0.929,821,478,R1,G6,Large_responce
555,Large 1.jpg,0.677,1.787,0.482,177.198,0.492,1.788,3591,2244,172.204,0.485,3.706,0.27,0.931,3647,2237,R1,G3,Large_responce
536,batch6.jpeg,0.687,1.802,0.486,75.775,0.492,1.776,682,1529,76.608,0.489,3.71,0.27,0.931,700,1445,R1,G7,Large_responce
1229,batch4.jpg,0.509,1.55,0.418,174.917,0.492,1.521,2332,665,178.116,0.433,3.706,0.27,0.936,2359,635,R1,G6,Control
1486,batch4.jpg,0.536,1.589,0.429,5.484,0.492,1.565,3440,2183,4.399,0.445,3.701,0.27,0.938,3541,2157,R1,G6,Control
1158,batch3.jpg,0.684,1.794,0.485,177.525,0.492,1.757,2481,2632,174.776,0.501,3.697,0.27,0.943,2505,2618,R1,G6,Control
1572,Control 6.jpg,0.526,1.574,0.426,176.473,0.492,1.547,3378,1582,176.967,0.422,3.697,0.27,0.945,3393,1562,R1,G2,Control
1531,Large 5.jpg,0.767,1.902,0.513,5.194,0.492,1.875,3580,2277,5.486,0.511,3.705,0.27,0.945,3724,2240,R1,G3,Large_responce
355,batch1.jpg,0.611,1.699,0.458,173.297,0.492,1.669,2662,2455,174.153,0.451,3.708,0.27,0.953,2698,2441,R1,G6,Control
118,batch1.jpeg,0.716,1.835,0.497,91.131,0.492,1.816,561,591,95.469,0.5,3.693,0.271,0.93,561,591,R1,G7,Control
1251,batch4.jpg,0.624,1.713,0.464,73.906,0.492,1.683,3579,899,69.842,0.47,3.694,0.271,0.941,3635,741,R1,G6,Control
1136,Control 6.jpg,0.663,1.764,0.479,60.269,0.492,1.768,2439,1004,63.291,0.487,3.686,0.271,0.942,2518,845,R1,G3,Control
1516,Large 5.jpg,0.709,1.826,0.494,174.586,0.492,1.795,1759,2181,173.251,0.49,3.693,0.271,0.944,1817,2165,R1,G3,Large_responce
131,Control 3.jpg,0.895,2.05,0.556,176.546,0.492,2.015,2767,1593,174.908,0.567,3.684,0.271,0.945,2829,1575,R1,G3,Control
435,batch2.jpg,0.75,1.879,0.509,1.528,0.492,1.835,2587,702,4.375,0.51,3.695,0.271,0.951,2624,667,R1,G6,Control
541,batch5.jpeg,0.744,1.867,0.507,91.647,0.492,1.877,609,1058,96.34,0.518,3.679,0.272,0.911,609,1058,R1,G7,Control
675,batch3.jpeg,0.765,1.893,0.515,86.293,0.492,1.883,874,280,83.911,0.524,3.678,0.272,0.921,881,205,R1,G7,Large_responce
98,batch6.jpeg,0.666,1.765,0.481,92.214,0.492,1.736,580,786,95.906,0.496,3.672,0.272,0.924,580,786,R1,G4,Control
693,batch5.jpeg,0.734,1.853,0.504,95.395,0.492,1.833,1264,1786,100.421,0.508,3.673,0.272,0.938,1264,1786,R1,G7,Control
605,batch3.jpeg,0.68,1.786,0.485,90.268,0.492,1.75,1013,522,88.668,0.488,3.682,0.272,0.939,1014,436,R1,G4,Large_responce
120,batch1.jpeg,0.642,1.733,0.471,93.589,0.492,1.698,939,684,96.633,0.485,3.676,0.272,0.942,939,684,R1,G4,Control
1074,batch4.jpeg,0.689,1.795,0.489,90.808,0.492,1.757,611,1506,95.315,0.488,3.674,0.272,0.942,611,1506,R1,G4,Large_responce
804,Control 2.jpg,0.916,2.072,0.563,177.737,0.492,2.018,2074,2565,2.539,0.558,3.681,0.272,0.945,2150,2538,R1,G3,Control
494,Large 1.jpg,0.734,1.852,0.504,5.633,0.492,1.831,1069,1862,7.943,0.507,3.672,0.272,0.945,1213,1822,R1,G3,Large_responce
779,Control 4.jpg,0.642,1.735,0.471,174.666,0.492,1.694,3677,764,175.15,0.465,3.682,0.272,0.947,3736,749,R1,G2,Control
644,Large 3.jpg,0.631,1.719,0.468,179.599,0.492,1.671,2885,654,175.657,0.464,3.677,0.272,0.95,3007,633,R1,G3,Large_responce
1924,batch5.jpg,0.781,1.913,0.52,3.434,0.492,1.863,2252,2249,3.385,0.525,3.679,0.272,0.951,2408,2214,R1,G6,Control
893,batch3.jpg,0.724,1.84,0.501,177.749,0.492,1.8,2238,1056,1.273,0.499,3.673,0.272,0.953,2263,1024,R1,G6,Control
151,batch4.jpeg,0.686,1.791,0.488,94.864,0.492,1.794,614,842,96.633,0.503,3.67,0.273,0.91,614,842,R1,G7,Control
1015,batch3.jpeg,0.703,1.812,0.494,84.319,0.492,1.8,260,1149,86.82,0.509,3.666,0.273,0.927,264,1059,R1,G6,Large_responce
47,batch1.jpeg,0.935,2.088,0.57,93.82,0.492,2.051,252,249,96.71,0.582,3.663,0.273,0.937,252,249,R1,G6,Large_responce
992,Large 2.jpg,0.746,1.866,0.509,175.461,0.492,1.843,1295,836,171.777,0.507,3.668,0.273,0.94,1350,819,R1,G3,Large_responce
834,Control 4.jpg,0.7,1.806,0.493,8.394,0.492,1.784,2121,1338,11.245,0.493,3.663,0.273,0.941,2233,1291,R1,G2,Control
401,Large 1.jpg,0.7,1.808,0.493,4.647,0.492,1.785,558,1219,3.048,0.489,3.666,0.273,0.948,669,1193,R1,G3,Large_responce
1406,Large 5.jpg,0.663,1.76,0.48,172.431,0.492,1.723,3131,1399,168.346,0.476,3.665,0.273,0.949,3164,1388,R1,G3,Large_responce
1183,Control 1.jpg,0.873,2.019,0.55,1.871,0.492,1.97,1447,2713,4.467,0.555,3.668,0.273,0.951,1536,2676,R1,G2,Control
166,batch1.jpg,0.754,1.874,0.512,4.173,0.492,1.871,150,1307,1.838,0.513,3.658,0.273,0.951,290,1274,R1,G6,Control
339,batch1.jpg,0.64,1.727,0.472,173.769,0.492,1.696,167,2365,175.264,0.466,3.661,0.273,0.958,184,2341,R1,G6,Control
236,batch1.jpeg,0.63,1.71,0.469,90.108,0.492,1.731,147,1114,95.793,0.474,3.645,0.274,0.874,147,1114,R1,G7,Large_responce
903,batch4.jpeg,0.605,1.678,0.459,95.728,0.492,1.689,634,540,99.009,0.478,3.656,0.274,0.89,634,540,R1,G4,Large_responce
212,batch6.jpeg,0.747,1.864,0.51,85.111,0.492,1.869,349,1265,82.648,0.531,3.654,0.274,0.914,352,1172,R1,G7,Control
411,batch2.jpeg,0.71,1.816,0.498,85.454,0.492,1.832,1420,184,85.786,0.496,3.646,0.274,0.921,1425,89,R1,G7,Control
206,batch1.jpeg,0.735,1.847,0.507,89.308,0.492,1.827,1233,1121,93.691,0.51,3.646,0.274,0.936,1233,1121,R1,G4,Control
223,batch1.jpeg,0.678,1.775,0.486,86.027,0.492,1.744,244,1158,84.746,0.485,3.649,0.274,0.943,251,1071,R1,G6,Large_responce
264,Control 2.jpg,0.645,1.733,0.474,179.654,0.492,1.722,2073,595,176.594,0.486,3.656,0.274,0.95,2179,568,R1,G2,Control
1142,batch3.jpg,0.664,1.755,0.482,0.284,0.492,1.721,3493,2553,2.331,0.487,3.643,0.274,0.95,3559,2523,R1,G6,Control
521,batch2.jpeg,0.629,1.706,0.47,90.857,0.492,1.701,1050,768,85.962,0.479,3.632,0.275,0.914,1055,683,R1,G6,Large_responce
293,batch4.jpeg,0.712,1.816,0.499,87.537,0.492,1.828,1127,1649,86.1,0.506,3.636,0.275,0.919,1131,1561,R1,G7,Control
72,Large 4.jpg,0.675,1.768,0.486,0.613,0.492,1.744,3090,1022,175.84,0.484,3.639,0.275,0.926,3199,999,R1,G3,Large_responce
182,batch1.jpeg,0.757,1.872,0.515,92.322,0.492,1.866,526,923,95.528,0.519,3.634,0.275,0.934,526,923,R1,G6,Large_responce
120,batch6.jpeg,0.638,1.718,0.473,90.204,0.492,1.697,811,645,93.366,0.478,3.632,0.275,0.938,811,645,R1,G7,Control
1351,Control 5.jpg,0.764,1.879,0.518,0.656,0.492,1.842,2530,1591,3.711,0.526,3.63,0.275,0.943,2562,1555,R1,G3,Control
1409,Large 5.jpg,0.709,1.812,0.498,7.134,0.492,1.781,1379,1437,12.308,0.501,3.637,0.275,0.944,1530,1396,R1,G3,Large_responce
1188,batch4.jpg,0.763,1.879,0.517,9.586,0.492,1.843,2521,461,6.855,0.521,3.635,0.275,0.953,2665,408,R1,G6,Control
2129,batch6.jpeg,0.717,1.82,0.502,78.406,0.492,1.783,1302,1535,74.407,0.533,3.626,0.276,0.908,1324,1449,R1,G6,Large_responce
477,batch5.jpeg,0.733,1.838,0.508,98.935,0.492,1.862,491,728,101.56,0.509,3.62,0.276,0.913,491,728,R1,G7,Control
975,batch3.jpeg,0.787,1.907,0.526,91.151,0.492,1.884,822,899,94.865,0.519,3.626,0.276,0.935,822,899,R1,G6,Large_responce
1645,Large 6.jpg,0.665,1.75,0.484,177.886,0.492,1.734,1888,1457,175.815,0.478,3.619,0.276,0.936,1917,1439,R1,G3,Large_responce
975,batch4.jpeg,0.838,1.968,0.542,90.554,0.492,1.953,327,1026,88.807,0.529,3.629,0.276,0.94,327,930,R1,G4,Large_responce
20,control_batch_01.jpg,0.423,1.394,0.386,20.479,0.492,1.469,522,302,20.323,0.423,3.614,0.277,0.905,566,280,R1,G1,Control
691,batch3.jpeg,0.561,1.606,0.445,89.738,0.492,1.607,535,937,90.725,0.447,3.611,0.277,0.92,535,937,R1,G4,Large_responce
10,batch1.jpeg,0.757,1.865,0.517,95.33,0.492,1.873,958,61,96.009,0.517,3.609,0.277,0.924,958,61,R1,G4,Control
341,batch2.jpeg,0.58,1.633,0.452,91.268,0.492,1.611,1220,1471,93.621,0.468,3.612,0.277,0.929,1220,1471,R1,G4,Control
981,batch3.jpg,0.572,1.621,0.449,4.002,0.492,1.6,733,1569,6.459,0.461,3.61,0.277,0.935,856,1535,R1,G6,Control
177,batch1.jpg,0.658,1.738,0.482,2.461,0.492,1.701,2577,1372,2.358,0.491,3.606,0.277,0.946,2714,1340,R1,G6,Control
120,Control 3.jpg,0.763,1.873,0.519,175.337,0.492,1.843,1507,1501,172.569,0.515,3.609,0.277,0.947,1567,1482,R1,G3,Control
235,Control 3.jpg,0.954,2.093,0.581,2.025,0.492,2.065,474,2424,5.244,0.581,3.606,0.277,0.955,602,2388,R1,G3,Control
335,batch2.jpeg,0.937,2.073,0.576,73.467,0.492,2.087,1040,631,74.745,0.589,3.602,0.278,0.923,1065,532,R1,G4,Large_responce
220,batch1.jpeg,0.62,1.685,0.469,88.602,0.492,1.68,348,1157,84.746,0.481,3.597,0.278,0.923,344,1070,R1,G7,Control
557,batch2.jpeg,0.748,1.85,0.515,90.883,0.492,1.822,883,810,94.399,0.537,3.594,0.278,0.926,883,810,R1,G6,Large_responce
1528,C5.jpeg,0.675,1.759,0.489,88.126,0.492,1.729,670,203,86.532,0.497,3.597,0.278,0.931,668,137,R1,G5,Control
115,batch4.jpeg,0.687,1.773,0.493,89.816,0.492,1.764,1362,634,92.694,0.497,3.596,0.278,0.935,1362,634,R1,G7,Control
1068,Control 1.jpg,0.787,1.899,0.528,173.277,0.492,1.851,3115,1299,174.289,0.525,3.598,0.278,0.942,3155,1283,R1,G2,Control
154,batch1.jpg,0.696,1.786,0.496,178.855,0.492,1.756,1087,1204,175.426,0.5,3.596,0.278,0.952,1128,1188,R1,G6,Control
937,batch3.jpg,0.589,1.64,0.457,2.369,0.492,1.603,1178,1301,3.219,0.467,3.585,0.279,0.943,1262,1275,R1,G6,Control
1577,Large 5.jpg,0.661,1.737,0.484,1.645,0.492,1.719,3371,2625,6.34,0.475,3.586,0.279,0.954,3409,2589,R1,G3,Large_responce
152,batch5.jpeg,0.6,1.651,0.462,82.535,0.492,1.648,1001,995,82.171,0.479,3.571,0.28,0.924,1007,915,R1,G4,Control
215,batch6.jpeg,0.68,1.757,0.492,88.252,0.492,1.742,251,1153,84.123,0.484,3.568,0.28,0.934,256,1085,R1,G4,Large_responce
570,batch2.jpeg,0.681,1.76,0.493,92.938,0.492,1.746,1339,784,97.595,0.5,3.569,0.28,0.94,1339,784,R1,G7,Control
623,Control 5.jpg,0.752,1.85,0.518,175.697,0.492,1.827,1343,1671,175.503,0.519,3.574,0.28,0.941,1399,1652,R1,G2,Control
20,batch3.jpeg,0.711,1.799,0.503,176.997,0.492,1.778,1462,251,174.746,0.509,3.576,0.28,0.942,1474,244,R1,G4,Control
13,Large 4.jpg,0.677,1.753,0.491,179.889,0.492,1.732,2702,656,3.141,0.485,3.568,0.28,0.943,2750,626,R1,G3,Large_responce
467,batch6.jpeg,0.92,2.041,0.574,91.633,0.492,2.018,310,984,92.921,0.576,3.556,0.281,0.92,310,984,R1,G7,Large_responce
146,Control 3.jpg,0.759,1.855,0.521,175.438,0.492,1.83,1996,1708,176.889,0.527,3.56,0.281,0.945,2019,1680,R1,G3,Control
1623,Large 6.jpg,0.768,1.866,0.524,3.067,0.492,1.829,1380,1245,3.968,0.52,3.563,0.281,0.947,1509,1210,R1,G3,Large_responce
209,batch1.jpeg,0.584,1.622,0.458,108.947,0.492,1.628,983,1127,111.93,0.484,3.542,0.282,0.904,989,1125,R1,G4,Control
1690,batch5.jpg,0.675,1.745,0.493,176.252,0.492,1.728,2822,951,174.355,0.513,3.54,0.282,0.937,2880,933,R1,G6,Control
378,batch2.jpeg,0.69,1.763,0.498,92.322,0.492,1.78,648,1680,95.906,0.515,3.539,0.283,0.898,648,1680,R1,G4,Control
223,Control 3.jpg,0.741,1.821,0.518,3.315,0.492,1.788,1698,2617,8.223,0.508,3.516,0.284,0.953,1835,2583,R1,G2,Control
515,batch5.jpeg,0.56,1.583,0.451,91.187,0.492,1.644,856,940,95.064,0.456,3.512,0.285,0.877,856,940,R1,G7,Control
356,Control 1.jpg,0.732,1.809,0.515,175.657,0.492,1.784,1757,1107,175.21,0.523,3.511,0.285,0.934,1785,1084,R1,G3,Control
1510,Control 9.jpg,0.77,1.856,0.528,14.2,0.492,1.838,3032,1694,13.436,0.537,3.513,0.285,0.947,3167,1640,R1,G3,Control
1984,batch6.jpeg,0.694,1.758,0.503,88.052,0.492,1.804,808,804,84.92,0.519,3.496,0.286,0.896,814,714,R1,G6,Large_responce
349,batch1.jpeg,0.729,1.8,0.516,87.587,0.492,1.819,1059,1879,82.569,0.525,3.491,0.286,0.926,1070,1787,R1,G4,Control
730,Control 2.jpg,0.747,1.82,0.522,0.535,0.492,1.834,2230,1960,4.661,0.526,3.484,0.287,0.926,2266,1922,R1,G3,Control
75,batch4.jpeg,0.759,1.834,0.527,99.13,0.492,1.844,314,446,103.134,0.525,3.48,0.287,0.937,321,445,R1,G4,Control
721,Control 5.jpg,0.995,2.099,0.603,179.799,0.492,2.078,1171,2650,1.975,0.604,3.48,0.287,0.949,1253,2619,R1,G2,Control
156,Control 3.jpg,0.92,2.02,0.58,173.615,0.492,1.981,1034,1800,176.262,0.583,3.486,0.287,0.953,1057,1765,R1,G3,Control
654,C2.jpeg,0.614,1.648,0.474,86.883,0.492,1.652,636,1133,85.462,0.476,3.477,0.288,0.907,640,1070,R1,G5,Control
431,Control 2.jpg,0.623,1.659,0.479,2.892,0.492,1.652,2294,2212,4.263,0.472,3.467,0.288,0.945,2423,2181,R1,G2,Control
710,Control 5.jpg,0.706,1.761,0.511,0.543,0.492,1.718,3212,2451,6.152,0.512,3.447,0.29,0.944,3322,2421,R1,G2,Control
1724,batch5.jpeg,0.657,1.695,0.494,87.945,0.492,1.701,1184,1140,85.962,0.51,3.433,0.291,0.895,1181,1055,R1,G6,Large_responce
227,batch4.jpeg,0.658,1.695,0.494,88.631,0.492,1.683,859,1295,84.56,0.499,3.432,0.291,0.941,856,1211,R1,G4,Control
632,Control 5.jpg,0.576,1.586,0.463,1.796,0.492,1.569,2087,1760,3.74,0.473,3.426,0.292,0.933,2170,1732,R1,G2,Control
1345,Control 5.jpg,0.794,1.856,0.545,1.309,0.492,1.849,2995,1527,2.463,0.539,3.405,0.294,0.941,3069,1498,R1,G3,Control
1343,Control 5.jpg,0.778,1.83,0.541,1.562,0.492,1.818,3505,1522,1.252,0.556,3.38,0.296,0.929,3514,1494,R1,G3,Control
277,batch4.jpeg,0.722,1.759,0.523,83.455,0.492,1.769,1146,1574,82.875,0.528,3.367,0.297,0.931,1156,1486,R1,G4,Control
829,Control 2.jpg,1.035,2.096,0.629,179.341,0.492,2.047,413,2956,1.668,0.623,3.333,0.3,0.958,545,2926,R1,G3,Control
66,Large 4.jpg,0.815,1.851,0.561,177.841,0.492,1.881,2434,1007,3.536,0.588,3.303,0.303,0.916,2456,974,R1,G3,Large_responce
7,Control 3.jpg,0.703,1.714,0.522,10.535,0.492,1.689,647,403,11.174,0.534,3.284,0.305,0.936,744,360,R1,G2,Control
35,Control 3.jpg,0.687,1.676,0.522,2.614,0.492,1.71,2044,826,178.002,0.526,3.213,0.311,0.92,2140,806,R1,G3,Control
267,control_batch_02.jpg,0.705,1.948,0.461,50.18,0.493,1.882,790,545,49.399,0.48,4.23,0.236,0.923,831,486,R1,G1,Control
1448,control_7.jpg,0.875,2.154,0.517,46.149,0.493,2.088,100,494,51.45,0.539,4.165,0.24,0.92,150,430,R1,G1,Control
61,batch5.jpeg,0.677,1.894,0.455,87.474,0.493,1.836,274,424,85.503,0.461,4.166,0.24,0.944,279,335,R1,G7,Large_responce
1223,C4.jpeg,0.584,1.753,0.424,89.766,0.493,1.704,656,444,94.399,0.392,4.13,0.242,0.964,656,444,R1,G5,Control
302,batch1.jpeg,0.886,2.147,0.525,93.662,0.493,2.11,141,1420,98.637,0.528,4.086,0.245,0.954,141,1420,R1,G5,Large_responce
1168,C4.jpeg,0.744,1.965,0.482,90.847,0.493,1.915,818,338,85.301,0.471,4.076,0.245,0.955,823,265,R1,G5,Control
1617,control_11.jpg,0.766,1.993,0.49,85.686,0.493,1.934,305,791,81.656,0.506,4.069,0.246,0.925,308,716,R1,G1,Control
677,batch2.jpeg,0.755,1.977,0.486,92.041,0.493,1.904,699,1349,94.814,0.479,4.063,0.246,0.961,699,1349,R1,G6,Large_responce
949,control_4.jpg,0.496,1.598,0.395,81.187,0.493,1.557,592,1168,79.611,0.403,4.049,0.247,0.931,601,1108,R1,G1,Control
357,batch2.jpeg,0.903,2.156,0.533,84.084,0.493,2.106,472,294,82.073,0.543,4.042,0.247,0.935,481,215,R1,G5,Large_responce
192,batch1.jpeg,0.52,1.638,0.404,90.392,0.493,1.602,653,956,85.533,0.399,4.055,0.247,0.944,657,892,R1,G7,Large_responce
882,batch3.jpeg,0.908,2.159,0.535,82.682,0.493,2.099,513,977,83.501,0.544,4.034,0.248,0.941,520,898,R1,G5,Large_responce
1811,batch7.jpeg,0.682,1.871,0.464,91.966,0.493,1.829,392,934,94.97,0.449,4.032,0.248,0.944,392,934,R1,G5,Large_responce
1051,C3.jpeg,0.689,1.875,0.468,83.593,0.493,1.785,205,1294,84.958,0.481,4.009,0.249,0.916,208,1226,R1,G5,Control
819,batch3.jpeg,0.665,1.846,0.459,87.223,0.493,1.8,275,828,93.18,0.478,4.022,0.249,0.921,275,828,R1,G7,Large_responce
234,batch1.jpeg,0.866,2.103,0.524,89.392,0.493,2.037,229,1104,93.715,0.528,4.01,0.249,0.935,229,1104,R1,G5,Large_responce
266,batch6.jpeg,0.685,1.871,0.466,81.305,0.493,1.829,174,1382,77.125,0.476,4.016,0.249,0.939,183,1311,R1,G4,Large_responce
1566,C5.jpeg,0.802,2.023,0.505,88.042,0.493,1.972,471,313,83.911,0.502,4.009,0.249,0.942,478,238,R1,G5,Control
269,batch6.jpeg,0.679,1.862,0.464,92.281,0.493,1.821,824,1513,95.024,0.467,4.01,0.249,0.945,824,1513,R1,G7,Control
35,batch5.jpeg,0.971,2.229,0.555,90.528,0.493,2.183,1232,300,86.76,0.535,4.018,0.249,0.956,1236,194,R1,G7,Large_responce
466,batch2.jpeg,0.696,1.885,0.47,85.123,0.493,1.845,810,660,80.942,0.479,4.006,0.25,0.935,819,591,R1,G5,Large_responce
1490,control_7.jpg,0.738,1.94,0.484,82.605,0.493,1.897,892,924,84.596,0.493,4.005,0.25,0.937,898,850,R1,G1,Control
640,batch2.jpeg,0.712,1.901,0.477,85.1,0.493,1.837,455,1304,82.569,0.478,3.988,0.251,0.927,463,1235,R1,G5,Large_responce
1044,batch3.jpeg,0.583,1.718,0.432,84.16,0.493,1.655,910,1300,81.674,0.435,3.978,0.251,0.937,920,1218,R1,G6,Large_responce
618,batch2.jpeg,0.592,1.733,0.435,91.165,0.493,1.683,1215,1116,94.764,0.43,3.988,0.251,0.94,1215,1116,R1,G6,Large_responce
1169,batch4.jpeg,0.78,1.988,0.5,88.593,0.493,1.958,693,965,86.135,0.502,3.98,0.251,0.941,691,891,R1,G5,Large_responce
640,batch3.jpeg,0.773,1.978,0.497,86.755,0.493,1.935,688,106,83.333,0.499,3.978,0.251,0.952,696,29,R1,G7,Large_responce
404,batch2.jpeg,0.719,1.906,0.48,94.753,0.493,1.871,355,386,98.931,0.492,3.971,0.252,0.924,355,386,R1,G5,Large_responce
208,batch1.jpeg,0.607,1.751,0.441,84.812,0.493,1.727,640,1042,85.855,0.446,3.97,0.252,0.933,644,973,R1,G7,Large_responce
68,batch7.jpeg,0.838,2.056,0.519,95.354,0.493,2.02,221,518,97.97,0.514,3.96,0.253,0.948,221,518,R1,G7,Large_responce
1659,control_11.jpg,0.738,1.924,0.489,107.077,0.493,1.863,877,1172,103.465,0.492,3.937,0.254,0.931,877,1172,R1,G1,Control
969,batch3.jpeg,0.765,1.957,0.497,82.437,0.493,1.927,694,1370,80.538,0.521,3.935,0.254,0.939,704,1298,R1,G5,Large_responce
1438,batch5.jpeg,1.114,2.362,0.6,83.477,0.493,2.312,306,1040,83.443,0.603,3.935,0.254,0.939,312,953,R1,G5,Large_responce
817,Large 3.jpg,0.605,1.74,0.442,176.586,0.493,1.705,2236,1812,174.677,0.438,3.933,0.254,0.957,2284,1796,R1,G3,Large_responce
1594,batch5.jpeg,0.828,2.035,0.518,92.115,0.493,1.989,1173,316,96.34,0.499,3.929,0.254,0.959,1173,316,R1,G6,Large_responce
1175,batch4.jpeg,0.548,1.655,0.421,84.626,0.493,1.627,898,1137,85.601,0.435,3.928,0.255,0.929,899,1072,R1,G7,Large_responce
1032,batch4.jpeg,0.807,2.007,0.512,97.226,0.493,1.949,372,179,98.569,0.531,3.922,0.255,0.933,372,179,R1,G5,Large_responce
1236,control_8.jpg,0.767,1.957,0.499,62.138,0.493,1.931,297,1106,60.725,0.514,3.919,0.255,0.935,330,1040,R1,G1,Control
1198,C4.jpeg,0.719,1.895,0.483,96.918,0.493,1.846,695,358,102.265,0.486,3.923,0.255,0.936,703,357,R1,G5,Control
480,batch2.jpeg,0.653,1.806,0.461,93.812,0.493,1.768,814,363,98.13,0.463,3.922,0.255,0.939,814,363,R1,G7,Control
1499,batch5.jpeg,0.94,2.164,0.553,81.136,0.493,2.139,437,1345,77.164,0.556,3.915,0.255,0.94,453,1266,R1,G5,Large_responce
347,C1.jpeg,0.635,1.781,0.454,87.471,0.493,1.735,564,1340,83.946,0.466,3.925,0.255,0.941,569,1274,R1,G5,Control
1348,batch5.jpeg,0.926,2.15,0.548,93.553,0.493,2.126,410,447,96.419,0.556,3.92,0.255,0.941,410,447,R1,G5,Large_responce
1408,batch5.jpeg,0.737,1.919,0.489,95.442,0.493,1.903,966,767,92.386,0.498,3.926,0.255,0.943,966,767,R1,G5,Large_responce
473,C2.jpeg,0.679,1.842,0.47,86.615,0.493,1.797,901,478,81.634,0.471,3.92,0.255,0.944,910,410,R1,G5,Control
240,batch5.jpeg,0.866,2.079,0.531,89.964,0.493,2.019,343,1521,86.496,0.529,3.917,0.255,0.948,347,1423,R1,G7,Large_responce
2005,batch8.jpeg,0.714,1.883,0.483,171.358,0.493,1.849,924,960,170.134,0.495,3.9,0.256,0.927,933,956,R1,G5,Large_responce
